Unix Timestamp,Position,Value [kg]
1736436853.0190005,Left,29.97246
1736436853.0190005,Right,29.05339
1736436853.1244385,Left,31.37756
1736436853.1244385,Right,28.90239
1736436853.229478,Left,32.35047
1736436853.229478,Right,29.89984
1736436853.3341851,Left,31.81584
1736436853.3341851,Right,30.65044
1736436853.4393024,Left,30.27347
1736436853.441311,Right,31.3244
1736436853.5444224,Left,28.71404
1736436853.5481415,Right,31.72729
1736436853.6499417,Left,28.84755
1736436853.6499417,Right,32.25535
1736436853.7547915,Left,29.32567
1736436853.7547915,Right,32.50671
1736436853.860911,Left,28.79736
1736436853.860911,Right,31.98061
1736436853.9655564,Left,28.02265
1736436853.9691982,Right,31.64638
1736436854.070938,Left,28.18988
1736436854.0744488,Right,32.21729
1736436854.182389,Left,29.16079
1736436854.182389,Right,32.9981
1736436854.2873287,Left,30.3952
1736436854.2873287,Right,33.7322
1736436854.391938,Left,31.30289
1736436854.3948882,Right,35.37236
1736436854.497262,Left,31.18285
1736436854.497262,Right,34.47147
1736436854.6019888,Left,30.11092
1736436854.6019888,Right,33.14759
1736436854.7069652,Left,29.22315
1736436854.7104938,Right,32.9341
1736436854.8117185,Left,29.16066
1736436854.8117185,Right,33.05778
1736436854.9179802,Left,29.30562
1736436854.9179802,Right,32.61415
1736436854.9179802,Left,29.19047
1736436854.9179802,Right,32.30311
1736436855.0268931,Left,28.49356
1736436855.0268931,Right,31.94681
1736436855.132082,Left,27.9571
1736436855.132082,Right,31.27599
1736436855.2378106,Left,28.92638
1736436855.2398698,Right,30.44926
1736436855.3413193,Left,29.42006
1736436855.3446338,Right,29.83243
1736436855.4553063,Left,28.93829
1736436855.4573143,Right,29.33122
1736436855.5590386,Left,28.75667
1736436855.5590386,Right,27.75002
1736436855.6633804,Left,28.95118
1736436855.6633804,Right,26.39869
1736436855.7685077,Left,30.62993
1736436855.770514,Right,25.50691
1736436855.8736343,Left,32.23265
1736436855.8736343,Right,25.06276
1736436855.978792,Left,32.6451
1736436855.978792,Right,23.90541
1736436856.0849576,Left,33.46797
1736436856.0849576,Right,23.80701
1736436856.1906495,Left,34.00371
1736436856.1927328,Right,24.68149
1736436856.294437,Left,35.23291
1736436856.2980895,Right,24.70763
1736436856.3992834,Left,35.42742
1736436856.3992834,Right,24.54805
1736436856.504145,Left,34.26513
1736436856.504145,Right,24.82568
1736436856.6108243,Left,34.27848
1736436856.6118517,Right,25.51549
1736436856.7155983,Left,34.35926
1736436856.7189202,Right,25.37583
1736436856.8208299,Left,34.17153
1736436856.8208299,Right,23.5453
1736436856.9255378,Left,33.66053
1736436856.9255378,Right,25.13364
1736436857.0308435,Left,31.92032
1736436857.0308435,Right,25.89545
1736436857.1376097,Left,31.85874
1736436857.1382716,Right,25.29315
1736436857.2418215,Left,32.29365
1736436857.2443306,Right,24.84691
1736436857.3470113,Left,31.86545
1736436857.3470113,Right,25.35238
1736436857.453659,Left,30.80999
1736436857.453659,Right,27.13587
1736436857.558584,Left,30.00325
1736436857.558584,Right,29.01186
1736436857.6647127,Left,29.47474
1736436857.6647127,Right,29.80865
1736436857.768824,Left,29.45984
1736436857.7718346,Right,29.6323
1736436857.8738708,Left,29.67029
1736436857.8738708,Right,29.42791
1736436857.9787846,Left,30.32463
1736436857.9787846,Right,29.68601
1736436858.0845397,Left,29.32704
1736436858.0871282,Right,31.16076
1736436858.1906576,Left,28.63514
1736436858.1906576,Right,31.66079
1736436858.2939985,Left,28.88088
1736436858.2939985,Right,32.17026
1736436858.399323,Left,29.10109
1736436858.399323,Right,32.24461
1736436858.5051062,Left,29.13891
1736436858.5051062,Right,32.27016
1736436858.5051062,Left,29.00443
1736436858.5131154,Right,32.249
1736436858.6151965,Left,28.65903
1736436858.6151965,Right,31.77229
1736436858.7199872,Left,28.70499
1736436858.7199872,Right,31.79378
1736436858.8254316,Left,29.33876
1736436858.8254316,Right,32.27828
1736436858.931644,Left,30.24613
1736436858.931644,Right,33.12807
1736436859.0350676,Left,31.23858
1736436859.038927,Right,35.02699
1736436859.1402035,Left,31.15974
1736436859.1402035,Right,36.23675
1736436859.2455041,Left,29.81532
1736436859.2455041,Right,34.35237
1736436859.3504372,Left,28.54062
1736436859.3504372,Right,34.16096
1736436859.4557881,Left,27.54335
1736436859.4572961,Right,35.02666
1736436859.5603955,Left,26.59908
1736436859.5603955,Right,35.17963
1736436859.6653779,Left,25.82645
1736436859.6653779,Right,33.73462
1736436859.7700145,Left,26.13488
1736436859.7700145,Right,32.72407
1736436859.874529,Left,27.5651
1736436859.877537,Right,32.70174
1736436859.979328,Left,27.96582
1736436859.979328,Right,32.50966
1736436860.0841045,Left,25.79078
1736436860.0841045,Right,31.49728
1736436860.1900685,Left,25.84943
1736436860.1900685,Right,30.22195
1736436860.2955017,Left,26.72334
1736436860.297621,Right,29.00491
1736436860.400857,Left,27.79736
1736436860.400857,Right,27.90305
1736436860.5057948,Left,29.48405
1736436860.5057948,Right,25.54203
1736436860.61033,Left,31.37072
1736436860.61033,Right,25.91595
1736436860.715226,Left,33.06307
1736436860.7187688,Right,26.42882
1736436860.8204854,Left,33.08892
1736436860.8204854,Right,26.80498
1736436860.9255698,Left,32.66996
1736436860.9255698,Right,26.72643
1736436861.0310905,Left,32.55774
1736436861.0310905,Right,27.17412
1736436861.1344085,Left,32.08488
1736436861.1344085,Right,27.49086
1736436861.2386765,Left,32.13084
1736436861.2386765,Right,27.57268
1736436861.3445406,Left,32.36401
1736436861.3450117,Right,27.45699
1736436861.447775,Left,32.42143
1736436861.447775,Right,27.47678
1736436861.5527978,Left,31.49486
1736436861.5527978,Right,27.63996
1736436861.657738,Left,31.03261
1736436861.657738,Right,26.95166
1736436861.764329,Left,30.46381
1736436861.7645445,Right,25.08864
1736436861.8674438,Left,29.88719
1736436861.8674438,Right,24.37439
1736436861.9722965,Left,31.41186
1736436861.9722965,Right,24.71366
1736436862.0765796,Left,33.18669
1736436862.0765796,Right,25.45713
1736436862.1829739,Left,32.96465
1736436862.1831865,Right,26.37766
1736436862.2856839,Left,31.01139
1736436862.288691,Right,27.15873
1736436862.3897192,Left,29.48828
1736436862.3897192,Right,27.69846
1736436862.4951916,Left,28.62778
1736436862.4951916,Right,28.66145
1736436862.5993347,Left,28.00117
1736436862.5993347,Right,29.79384
1736436862.7030697,Left,28.2212
1736436862.7050967,Right,31.21494
1736436862.8073578,Left,29.50085
1736436862.8073578,Right,31.36135
1736436862.9119318,Left,29.88921
1736436862.9119318,Right,31.21671
1736436863.0174065,Left,29.62687
1736436863.0174065,Right,31.78428
1736436863.0174065,Left,30.2128
1736436863.0174065,Right,32.86033
1736436863.1257796,Left,31.59901
1736436863.1257796,Right,34.17543
1736436863.2291067,Left,31.20401
1736436863.2291067,Right,34.68018
1736436863.3331137,Left,29.46361
1736436863.3349261,Right,34.99345
1736436863.4380574,Left,28.25049
1736436863.4380574,Right,35.48791
1736436863.5431747,Left,29.07193
1736436863.5431747,Right,37.12741
1736436863.6479943,Left,30.34865
1736436863.6500196,Right,38.532
1736436863.7527616,Left,30.09081
1736436863.7562702,Right,37.65922
1736436863.8576016,Left,28.50098
1736436863.8576016,Right,35.52263
1736436863.9630072,Left,27.40171
1736436863.9630072,Right,34.31425
1736436864.067935,Left,27.30973
1736436864.0709424,Right,33.57812
1736436864.1727057,Left,27.40496
1736436864.1727057,Right,31.62214
1736436864.277178,Left,26.83453
1736436864.277178,Right,29.11726
1736436864.383267,Left,25.12323
1736436864.383267,Right,28.84428
1736436864.4867868,Left,24.59537
1736436864.4867868,Right,29.72453
1736436864.5904,Left,25.85634
1736436864.5904,Right,29.03826
1736436864.6941533,Left,27.37228
1736436864.6941533,Right,27.37681
1736436864.7983916,Left,29.21319
1736436864.8003964,Right,25.8754
1736436864.9021404,Left,32.21879
