Unix Timestamp,Position,Value [kg]
1736440126.3565583,Left,40.13234
1736440126.3596697,Right,38.56325
1736440126.4613135,Left,40.18591
1736440126.4613135,Right,38.79496
1736440126.5661962,Left,39.77008
1736440126.5742028,Right,39.5151
1736440126.6771953,Left,39.03541
1736440126.6771953,Right,40.11851
1736440126.7823763,Left,37.73037
1736440126.7823763,Right,39.98952
1736440126.8855608,Left,36.79241
1736440126.889088,Right,38.61867
1736440126.9918647,Left,37.28889
1736440126.9918647,Right,35.9413
1736440127.0946662,Left,37.42787
1736440127.0957155,Right,34.82011
1736440127.1966345,Left,37.13032
1736440127.1981542,Right,35.08595
1736440127.300084,Left,37.40118
1736440127.300084,Right,37.15545
1736440127.4025486,Left,36.74222
1736440127.4025486,Right,40.17321
1736440127.5060294,Left,36.53066
1736440127.5070345,Right,41.88064
1736440127.608394,Left,37.43555
1736440127.608394,Right,40.70285
1736440127.7116997,Left,38.40385
1736440127.7189083,Right,39.70056
1736440127.7189083,Left,40.81597
1736440127.7189083,Right,39.27055
1736440127.8266768,Left,41.74554
1736440127.8266768,Right,40.56213
1736440127.9290926,Left,39.52662
1736440127.9306116,Right,42.95296
1736440128.0325491,Left,38.54615
1736440128.0325491,Right,45.04284
1736440128.134341,Left,38.0746
1736440128.134341,Right,43.96017
1736440128.2363126,Left,38.35848
1736440128.2363126,Right,43.99371
1736440128.3390517,Left,41.34051
1736440128.340057,Right,45.08116
1736440128.441504,Left,41.80998
1736440128.441504,Right,45.11752
1736440128.5439534,Left,40.16514
1736440128.5439534,Right,47.26505
1736440128.6471324,Left,41.85496
1736440128.6481724,Right,52.3151
1736440128.749451,Left,43.97377
1736440128.749451,Right,50.98369
1736440128.8514824,Left,41.54133
1736440128.8514824,Right,44.19424
1736440128.954512,Left,38.83374
1736440128.954512,Right,39.8433
1736440129.0577707,Left,35.39871
1736440129.0577707,Right,38.30521
1736440129.16058,Left,32.5097
1736440129.16058,Right,37.10298
1736440129.2629087,Left,29.99401
1736440129.2629087,Right,35.35362
1736440129.367653,Left,29.67322
1736440129.367653,Right,35.37438
1736440129.4700258,Left,33.33967
1736440129.4700258,Right,37.99423
1736440129.5728843,Left,38.05897
1736440129.5728843,Right,39.79076
1736440129.6756446,Left,38.95795
1736440129.6756446,Right,40.04828
1736440129.780742,Left,37.81207
1736440129.780742,Right,40.29708
1736440129.8834245,Left,38.54225
1736440129.8834245,Right,40.85385
1736440129.9854105,Left,40.78635
1736440129.9854105,Right,37.94274
1736440130.0882978,Left,43.40502
1736440130.0910337,Right,35.53921
1736440130.1926732,Left,44.75374
1736440130.1926732,Right,34.46721
1736440130.2952092,Left,47.21729
1736440130.2952092,Right,32.08182
1736440130.3972552,Left,48.71091
1736440130.3972552,Right,30.11025
1736440130.5004766,Left,50.85165
1736440130.5004766,Right,28.58873
1736440130.6028824,Left,56.98138
1736440130.6048622,Right,16.75296
1736440130.7056894,Left,64.73291
1736440130.7056894,Right,9.66957
1736440130.8084078,Left,71.31383
1736440130.8084078,Right,3.06774
1736440130.9106965,Left,75.41779
1736440130.9106965,Right,0.21245
1736440131.0131505,Left,76.81982
1736440131.0131505,Right,-0.00498
1736440131.1154723,Left,73.29085
1736440131.1154723,Right,-0.0059
1736440131.2180388,Left,62.348
1736440131.2180388,Right,-0.00072
1736440131.3222685,Left,52.06861
1736440131.3222685,Right,-0.00046
1736440131.4249299,Left,36.59836
1736440131.4249299,Right,-0.00255
1736440131.5268152,Left,20.21963
1736440131.5268152,Right,-0.00478
1736440131.6288188,Left,8.92625
1736440131.6288188,Right,-0.00504
1736440131.7316308,Left,2.52734
1736440131.7316308,Right,-0.00321
1736440131.8337162,Left,0.16287
1736440131.8337162,Right,0.00249
1736440131.937031,Left,-0.0071
1736440131.937031,Right,0.00052
1736440132.0392141,Left,-0.00358
1736440132.0392141,Right,0.00124
1736440132.141429,Left,-0.00286
1736440132.1424494,Right,0.00039
1736440132.2438116,Left,-0.00365
1736440132.2438116,Right,-0.00544
1736440132.3462427,Left,-0.00111
1736440132.3474774,Right,-0.00642
1736440132.4486666,Left,-0.00098
1736440132.4486666,Right,-0.00504
1736440132.5513897,Left,-0.0013
1736440132.5513897,Right,-0.00046
1736440132.6552258,Left,-0.00163
1736440132.6552258,Right,0.00249
1736440132.7578523,Left,-0.00202
1736440132.7578523,Right,-0.00052
1736440132.8599072,Left,-0.0043
1736440132.8599072,Right,-0.00334
1736440132.9629154,Left,-0.00273
1736440132.9629154,Right,-0.00164
1736440133.065975,Left,-0.00117
1736440133.065975,Right,0.0021
1736440133.1692264,Left,-0.00371
1736440133.1692264,Right,0.00406
1736440133.2726643,Left,-0.00443
1736440133.2744026,Right,0.00203
1736440133.375311,Left,-0.00566
1736440133.375311,Right,-0.0002
1736440133.4783716,Left,-0.00182
1736440133.4783716,Right,-0.0021
1736440133.5806997,Left,-0.00169
1736440133.5806997,Right,-0.00387
